area,station,amedas_url
愛知県,作手,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0468&year=&month=&day=&view=
愛知県,一色,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0469&year=&month=&day=&view=
愛知県,豊橋,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0470&year=&month=&day=&view=
愛知県,伊良湖,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=47653&year=&month=&day=&view=
愛知県,田原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0472&year=&month=&day=&view=
愛知県,稲武,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0982&year=&month=&day=&view=
愛知県,蟹江,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0983&year=&month=&day=&view=
愛知県,南知多,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=0984&year=&month=&day=&view=
愛知県,小原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1166&year=&month=&day=&view=
愛知県,鳳来,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1341&year=&month=&day=&view=
愛知県,蒲郡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1344&year=&month=&day=&view=
愛知県,愛西,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1346&year=&month=&day=&view=
愛知県,新城,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1541&year=&month=&day=&view=
愛知県,セントレア,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1555&year=&month=&day=&view=
愛知県,阿蔵,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1576&year=&month=&day=&view=
愛知県,三重県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=53&block_no=&year=&month=&day=&view=
愛知県,岐阜県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=52&block_no=&year=&month=&day=&view=
愛知県,長野県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=48&block_no=&year=&month=&day=&view=
愛知県,静岡県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=50&block_no=&year=&month=&day=&view=
愛知県,愛知県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=00&year=&month=&day=&view=
愛知県,大府,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=51&block_no=1638&year=&month=&day=&view=
岐阜県,神岡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0473&year=&month=&day=&view=
岐阜県,流葉山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0474&year=&month=&day=&view=
岐阜県,森茂,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0475&year=&month=&day=&view=
岐阜県,高山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=47617&year=&month=&day=&view=
岐阜県,乗鞍岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0477&year=&month=&day=&view=
岐阜県,大日岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0478&year=&month=&day=&view=
岐阜県,新渕山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0479&year=&month=&day=&view=
岐阜県,船山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0480&year=&month=&day=&view=
岐阜県,白尾山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0481&year=&month=&day=&view=
岐阜県,白鳥,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0482&year=&month=&day=&view=
岐阜県,萩原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0483&year=&month=&day=&view=
岐阜県,蕪山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0484&year=&month=&day=&view=
岐阜県,八幡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0485&year=&month=&day=&view=
岐阜県,樽見,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0486&year=&month=&day=&view=
岐阜県,金山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0487&year=&month=&day=&view=
岐阜県,三界山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0488&year=&month=&day=&view=
岐阜県,権現山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0489&year=&month=&day=&view=
岐阜県,伽藍,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0490&year=&month=&day=&view=
岐阜県,美濃加茂,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0491&year=&month=&day=&view=
岐阜県,柄石峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0492&year=&month=&day=&view=
岐阜県,恵那,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0493&year=&month=&day=&view=
岐阜県,中津川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0494&year=&month=&day=&view=
岐阜県,関ケ原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0495&year=&month=&day=&view=
岐阜県,大垣,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0496&year=&month=&day=&view=
岐阜県,岐阜,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=47632&year=&month=&day=&view=
岐阜県,三森山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=0498&year=&month=&day=&view=
岐阜県,美濃,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1057&year=&month=&day=&view=
岐阜県,多治見,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1058&year=&month=&day=&view=
岐阜県,上石津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1059&year=&month=&day=&view=
岐阜県,栃尾,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1061&year=&month=&day=&view=
岐阜県,宮地,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1066&year=&month=&day=&view=
岐阜県,平井,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1153&year=&month=&day=&view=
岐阜県,長滝,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1299&year=&month=&day=&view=
岐阜県,揖斐川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1301&year=&month=&day=&view=
岐阜県,六厩,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1305&year=&month=&day=&view=
岐阜県,白川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1306&year=&month=&day=&view=
岐阜県,河合,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1308&year=&month=&day=&view=
岐阜県,宮之前,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1311&year=&month=&day=&view=
岐阜県,黒川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1313&year=&month=&day=&view=
岐阜県,大日,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1363&year=&month=&day=&view=
岐阜県,付知,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1384&year=&month=&day=&view=
岐阜県,御母衣,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1387&year=&month=&day=&view=
岐阜県,小津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1390&year=&month=&day=&view=
岐阜県,十二岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1396&year=&month=&day=&view=
岐阜県,ひるがの,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1436&year=&month=&day=&view=
岐阜県,清見,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1437&year=&month=&day=&view=
岐阜県,丹生川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1438&year=&month=&day=&view=
岐阜県,関市板取,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=1577&year=&month=&day=&view=
岐阜県,福井県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=57&block_no=&year=&month=&day=&view=
岐阜県,石川県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=56&block_no=&year=&month=&day=&view=
岐阜県,長野県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=48&block_no=&year=&month=&day=&view=
岐阜県,愛知県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=51&block_no=&year=&month=&day=&view=
岐阜県,滋賀県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=60&block_no=&year=&month=&day=&view=
岐阜県,三重県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=53&block_no=&year=&month=&day=&view=
岐阜県,富山県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=55&block_no=&year=&month=&day=&view=
岐阜県,岐阜県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=52&block_no=00&year=&month=&day=&view=
三重県,北勢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0499&year=&month=&day=&view=
三重県,桑名,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0500&year=&month=&day=&view=
三重県,雲母峰,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0501&year=&month=&day=&view=
三重県,四日市,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=47684&year=&month=&day=&view=
三重県,亀山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0503&year=&month=&day=&view=
三重県,上野,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=47649&year=&month=&day=&view=
三重県,笠取山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0505&year=&month=&day=&view=
三重県,津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=47651&year=&month=&day=&view=
三重県,名張,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0507&year=&month=&day=&view=
三重県,国見山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0508&year=&month=&day=&view=
三重県,小俣,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0509&year=&month=&day=&view=
三重県,粥見,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0510&year=&month=&day=&view=
三重県,藤坂峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0511&year=&month=&day=&view=
三重県,尾鷲,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=47663&year=&month=&day=&view=
三重県,八幡峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0513&year=&month=&day=&view=
三重県,熊野,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0514&year=&month=&day=&view=
三重県,大台,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0918&year=&month=&day=&view=
三重県,松阪,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0990&year=&month=&day=&view=
三重県,磯部,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=0991&year=&month=&day=&view=
三重県,鳥羽,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1230&year=&month=&day=&view=
三重県,宮川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1255&year=&month=&day=&view=
三重県,南伊勢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1258&year=&month=&day=&view=
三重県,紀伊長島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1349&year=&month=&day=&view=
三重県,白山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1356&year=&month=&day=&view=
三重県,阿児,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1381&year=&month=&day=&view=
三重県,御浜,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1423&year=&month=&day=&view=
三重県,熊野新鹿,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=1532&year=&month=&day=&view=
三重県,和歌山県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=65&block_no=&year=&month=&day=&view=
三重県,奈良県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=64&block_no=&year=&month=&day=&view=
三重県,滋賀県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=60&block_no=&year=&month=&day=&view=
三重県,愛知県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=51&block_no=&year=&month=&day=&view=
三重県,岐阜県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=52&block_no=&year=&month=&day=&view=
三重県,京都府,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=61&block_no=&year=&month=&day=&view=
三重県,三重県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=53&block_no=00&year=&month=&day=&view=
新潟県,村上,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0515&year=&month=&day=&view=
新潟県,鷲ケ巣山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0516&year=&month=&day=&view=
新潟県,相川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=47602&year=&month=&day=&view=
新潟県,両津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0518&year=&month=&day=&view=
新潟県,新潟,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=47604&year=&month=&day=&view=
新潟県,二王子岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0520&year=&month=&day=&view=
新潟県,新津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0521&year=&month=&day=&view=
新潟県,巻,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0522&year=&month=&day=&view=
新潟県,宝珠山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0523&year=&month=&day=&view=
新潟県,寺泊,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0524&year=&month=&day=&view=
新潟県,三条,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0525&year=&month=&day=&view=
新潟県,村松,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0526&year=&month=&day=&view=
新潟県,津川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0527&year=&month=&day=&view=
新潟県,粟ヶ岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0528&year=&month=&day=&view=
新潟県,長岡,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0529&year=&month=&day=&view=
新潟県,栃尾,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0530&year=&month=&day=&view=
新潟県,守門岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0531&year=&month=&day=&view=
新潟県,柏崎,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0532&year=&month=&day=&view=
新潟県,桜坂峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0533&year=&month=&day=&view=
新潟県,小出,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0534&year=&month=&day=&view=
新潟県,高田,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=47612&year=&month=&day=&view=
新潟県,安塚,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0536&year=&month=&day=&view=
新潟県,十日町,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0537&year=&month=&day=&view=
新潟県,枝折峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0538&year=&month=&day=&view=
新潟県,糸魚川,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0539&year=&month=&day=&view=
新潟県,能生,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0540&year=&month=&day=&view=
新潟県,光ケ原,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0541&year=&month=&day=&view=
新潟県,大沢峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0542&year=&month=&day=&view=
新潟県,津南,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0543&year=&month=&day=&view=
新潟県,湯沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0544&year=&month=&day=&view=
新潟県,袴岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0545&year=&month=&day=&view=
新潟県,粟島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0995&year=&month=&day=&view=
新潟県,羽茂,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0996&year=&month=&day=&view=
新潟県,守門,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0997&year=&month=&day=&view=
新潟県,関山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=0998&year=&month=&day=&view=
新潟県,下関,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1060&year=&month=&day=&view=
新潟県,鍵取,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1102&year=&month=&day=&view=
新潟県,赤谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1111&year=&month=&day=&view=
新潟県,小国,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1154&year=&month=&day=&view=
新潟県,松代,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1155&year=&month=&day=&view=
新潟県,高根,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1256&year=&month=&day=&view=
新潟県,平岩,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1297&year=&month=&day=&view=
新潟県,大潟,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1302&year=&month=&day=&view=
新潟県,弾崎,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1315&year=&month=&day=&view=
新潟県,中条,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1318&year=&month=&day=&view=
新潟県,三面,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1369&year=&month=&day=&view=
新潟県,大湯,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1370&year=&month=&day=&view=
新潟県,塩沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1395&year=&month=&day=&view=
新潟県,宮寄上,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1398&year=&month=&day=&view=
新潟県,樽本,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1424&year=&month=&day=&view=
新潟県,川谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1426&year=&month=&day=&view=
新潟県,筒方,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1427&year=&month=&day=&view=
新潟県,室谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1444&year=&month=&day=&view=
新潟県,松浜,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1469&year=&month=&day=&view=
新潟県,秋津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1514&year=&month=&day=&view=
新潟県,富山県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=55&block_no=&year=&month=&day=&view=
新潟県,長野県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=48&block_no=&year=&month=&day=&view=
新潟県,群馬県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=42&block_no=&year=&month=&day=&view=
新潟県,栃木県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=41&block_no=&year=&month=&day=&view=
新潟県,福島県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=36&block_no=&year=&month=&day=&view=
新潟県,山形県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=35&block_no=&year=&month=&day=&view=
新潟県,新潟県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=00&year=&month=&day=&view=
新潟県,瓢湖,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=54&block_no=1645&year=&month=&day=&view=
富山県,朝日,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0546&year=&month=&day=&view=
富山県,魚津,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0547&year=&month=&day=&view=
富山県,宇奈月,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0548&year=&month=&day=&view=
富山県,嘉例沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0549&year=&month=&day=&view=
富山県,伏木,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=47606&year=&month=&day=&view=
富山県,富山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=47607&year=&month=&day=&view=
富山県,砺波,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0552&year=&month=&day=&view=
富山県,上市,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0553&year=&month=&day=&view=
富山県,南砺高宮,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0554&year=&month=&day=&view=
富山県,八尾,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0555&year=&month=&day=&view=
富山県,小谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0556&year=&month=&day=&view=
富山県,立山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0557&year=&month=&day=&view=
富山県,細尾峠,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0558&year=&month=&day=&view=
富山県,谷折,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=0559&year=&month=&day=&view=
富山県,氷見,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1309&year=&month=&day=&view=
富山県,宇奈月,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1412&year=&month=&day=&view=
富山県,平,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1413&year=&month=&day=&view=
富山県,大山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1414&year=&month=&day=&view=
富山県,細入,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1415&year=&month=&day=&view=
富山県,猪谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1455&year=&month=&day=&view=
富山県,秋ヶ島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1533&year=&month=&day=&view=
富山県,五箇山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1553&year=&month=&day=&view=
富山県,石川県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=56&block_no=&year=&month=&day=&view=
富山県,岐阜県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=52&block_no=&year=&month=&day=&view=
富山県,新潟県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=54&block_no=&year=&month=&day=&view=
富山県,長野県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=48&block_no=&year=&month=&day=&view=
富山県,福井県,https://www.data.jma.go.jp/obd/stats/etrn/prefecture.php?prec_no=57&block_no=&year=&month=&day=&view=
富山県,富山県全地点,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=00&year=&month=&day=&view=
富山県,立山芦峅,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=55&block_no=1621&year=&month=&day=&view=
石川県,珠洲,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0560&year=&month=&day=&view=
石川県,輪島,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=47600&year=&month=&day=&view=
石川県,門前,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0562&year=&month=&day=&view=
石川県,木原岳,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0563&year=&month=&day=&view=
石川県,志賀,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0564&year=&month=&day=&view=
石川県,七尾,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0565&year=&month=&day=&view=
石川県,羽咋,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0566&year=&month=&day=&view=
石川県,かほく,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0567&year=&month=&day=&view=
石川県,宝達山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0568&year=&month=&day=&view=
石川県,金沢,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=47605&year=&month=&day=&view=
石川県,医王山,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0570&year=&month=&day=&view=
石川県,加賀菅谷,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0571&year=&month=&day=&view=
石川県,白山河内,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=0973&year=&month=&day=&view=
石川県,白山白峰,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=1171&year=&month=&day=&view=
石川県,小松,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=1324&year=&month=&day=&view=
石川県,穴水,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=1486&year=&month=&day=&view=
石川県,三井,https://www.data.jma.go.jp/obd/stats/etrn/index.php?prec_no=56&block_no=1544&year=&month=&day=&view=
